timestamp,Frustration,Engagement,Meditation,Short_term_engagement,Long_term_engagement
06-04-2019 20:29:42:839,0.0,0.99,0.9,0.88,0.85 
06-04-2019 20:29:42:848,0.0,0.99,0.9,0.88,0.85 
06-04-2019 20:29:42:859,0.0,0.99,0.9,0.88,0.87 
06-04-2019 20:29:42:870,0.0,0.99,0.9,0.88,0.87 
06-04-2019 20:29:42:881,0.0,0.99,0.9,0.88,0.87 
06-04-2019 20:29:42:892,0.0,0.99,0.9,0.88,0.88 
06-04-2019 20:29:42:902,0.0,0.99,0.9,0.88,0.88 
06-04-2019 20:29:42:913,0.0,0.99,0.9,0.88,0.9 
06-04-2019 20:29:42:924,0.0,0.99,0.9,0.88,0.9 
06-04-2019 20:29:42:934,0.0,0.99,0.9,0.88,0.9 
06-04-2019 20:29:42:944,0.0,0.99,0.9,0.88,0.9 
06-04-2019 20:29:42:955,0.0,0.99,0.9,0.88,0.9 
06-04-2019 20:29:42:967,0.0,0.99,0.9,0.88,0.93 
06-04-2019 20:29:42:981,0.0,0.99,0.9,0.88,0.93 
06-04-2019 20:29:42:991,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:425,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:439,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:479,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:494,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:504,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:514,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:524,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:534,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:546,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:557,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:566,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:577,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:588,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:601,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:611,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:622,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:632,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:642,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:651,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:662,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:674,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:686,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:696,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:709,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:723,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:734,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:752,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:765,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:775,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:785,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:798,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:811,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:823,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:850,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:861,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:871,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:885,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:897,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:906,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:918,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:928,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:937,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:948,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:960,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:970,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:980,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:43:990,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:1,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:13,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:23,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:32,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:43,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:53,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:64,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:74,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:83,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:94,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:104,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:115,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:124,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:134,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:144,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:154,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:164,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:174,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:185,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:195,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:205,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:215,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:224,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:233,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:243,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:254,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:264,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:276,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:290,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:308,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:318,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:332,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:343,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:352,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:362,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:371,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:384,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:394,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:817,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:839,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:851,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:861,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:874,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:887,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:897,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:909,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:922,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:933,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:962,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:975,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:44:992,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:15,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:29,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:39,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:49,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:59,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:69,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:79,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:90,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:99,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:111,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:121,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:134,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:146,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:158,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:170,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:179,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:189,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:201,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:212,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:222,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:234,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:246,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:255,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:265,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:276,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:288,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:300,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:311,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:322,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:334,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:345,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:358,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:369,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:382,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:395,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:407,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:417,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:428,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:439,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:450,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:461,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:471,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:481,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:491,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:503,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:514,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:526,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:538,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:550,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:561,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:572,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:583,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:593,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:603,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:616,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:626,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:636,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:646,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:658,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:668,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:678,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:689,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:701,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:712,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:724,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:734,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:745,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:757,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:770,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:780,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:792,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:45:203,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:216,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:231,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:245,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:258,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:270,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:281,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:292,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:305,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:317,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:328,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:339,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:353,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:365,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:377,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:388,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:397,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:409,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:420,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:430,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:441,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:452,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:462,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:473,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:484,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:494,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:504,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:517,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:528,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:538,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:550,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:561,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:571,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:581,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:592,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:604,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:617,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:629,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:638,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:650,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:662,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:675,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:685,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:696,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:707,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:720,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:731,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:743,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:753,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:763,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:774,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:784,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:794,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:805,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:816,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:828,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:838,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:848,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:859,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:870,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:880,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:891,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:901,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:912,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:922,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:934,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:943,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:953,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:963,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:974,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:984,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:46:996,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:6,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:17,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:28,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:37,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:48,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:59,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:69,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:80,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:91,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:102,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:112,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:122,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:133,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:144,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:154,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:165,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:176,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:186,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:198,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:208,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:218,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:228,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:239,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:250,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:261,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:271,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:281,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:292,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:304,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:315,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:325,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:335,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:346,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:358,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:369,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:379,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:391,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:401,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:412,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:425,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:434,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:445,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:456,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:467,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:481,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:495,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:507,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:517,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:532,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:544,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:555,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:567,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:577,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:588,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:600,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:611,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:623,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:637,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:647,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:659,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:668,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:678,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:689,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:700,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:712,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:721,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:733,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:750,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:47:764,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:130,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:151,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:161,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:172,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:182,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:192,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:206,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:217,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:227,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:238,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:248,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:258,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:270,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:280,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:291,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:305,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:320,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:330,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:341,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:353,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:364,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:374,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:384,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:396,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:415,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:426,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:437,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:448,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:457,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:468,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:478,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:488,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:500,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:512,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:524,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:534,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:547,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:559,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:569,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:580,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:590,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:604,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:616,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:626,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:636,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:649,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:659,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:669,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:679,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:689,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:700,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:710,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:720,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:734,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:745,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:755,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:764,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:774,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:785,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:796,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:805,0.0,0.99,0.9,0.88,0.94 
06-04-2019 20:29:48:817,0.0,0.99,0.9,0.88,0.94 
