"time"," agreement"," concentrating"," disagreement"," interested"," thinking"," unsure"
"20-04-2019 00:54:27:507","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:27:541","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:27:576","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:27:610","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:27:647","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:27:682","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:27:719","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:27:756","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:27:789","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:27:823","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:27:857","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:27:893","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:27:931","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:27:968","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:28:5","0.1","0.5","0.1","0.1","0.9","0.8 "
"20-04-2019 00:54:28:40","0.1","0.5","0.1","0.1","0.9","0.8 "
"20-04-2019 00:54:28:73","0.1","0.5","0.1","0.1","0.9","0.8 "
"20-04-2019 00:54:28:108","0.1","0.5","0.1","0.1","0.9","0.8 "
"20-04-2019 00:54:28:142","0.1","0.5","0.1","0.1","0.9","0.8 "
"20-04-2019 00:54:28:179","0.1","0.5","0.1","0.1","0.9","0.8 "
"20-04-2019 00:54:28:217","0.1","0.5","0.1","0.1","0.9","0.7 "
"20-04-2019 00:54:28:251","0.1","0.5","0.1","0.1","0.9","0.7 "
"20-04-2019 00:54:28:333","0.1","0.5","0.1","0.1","0.9","0.7 "
"20-04-2019 00:54:28:371","0.1","0.5","0.1","0.1","0.9","0.7 "
"20-04-2019 00:54:28:409","0.1","0.5","0.1","0.1","0.9","0.7 "
"20-04-2019 00:54:28:442","0.1","0.5","0.1","0.1","0.9","0.7 "
"20-04-2019 00:54:28:478","0.1","0.5","0.1","0.1","0.9","0.7 "
"20-04-2019 00:54:28:561","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:28:599","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:28:633","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:28:666","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:28:703","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:28:740","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:28:780","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:28:817","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:28:851","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:28:889","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:28:925","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:28:959","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:28:998","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:34","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:70","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:109","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:146","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:180","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:215","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:248","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:282","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:318","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:353","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:390","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:424","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:459","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:493","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:528","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:566","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:601","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:634","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:671","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:707","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:742","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:777","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:815","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:851","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:887","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:920","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:953","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:29:987","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:24","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:61","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:99","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:143","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:183","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:218","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:251","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:287","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:325","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:365","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:399","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:433","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:470","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:507","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:541","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:578","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:615","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:649","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:684","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:718","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:753","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:792","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:828","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:865","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:899","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:937","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:30:973","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:11","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:44","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:77","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:111","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:146","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:181","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:216","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:250","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:284","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:322","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:355","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:390","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:424","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:459","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:495","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:529","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:563","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:601","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:638","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:673","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:707","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:746","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:784","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:818","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:853","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:889","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:924","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:958","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:31:994","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:30","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:65","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:114","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:151","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:187","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:224","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:270","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:310","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:351","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:387","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:426","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:463","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:500","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:536","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:576","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:612","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:649","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:687","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:726","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:761","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:803","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:836","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:871","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:906","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:940","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:32:975","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:12","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:48","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:82","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:120","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:156","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:192","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:227","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:262","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:296","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:331","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:367","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:400","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:433","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:467","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:504","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:540","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:578","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:612","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:650","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:688","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:721","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:755","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:790","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:824","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:859","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:892","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:928","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:33:965","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:2","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:35","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:69","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:103","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:139","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:175","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:212","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:249","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:284","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:319","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:356","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:394","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:432","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:465","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:499","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:533","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:567","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:602","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:639","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:676","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:749","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:785","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:819","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:855","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:890","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:930","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:963","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:34:997","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:35","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:69","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:104","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:141","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:183","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:220","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:257","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:291","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:327","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:365","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:399","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:432","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:465","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:516","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:551","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:588","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:623","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:656","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:690","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:723","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:758","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:795","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:830","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:865","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:899","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:937","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:35:974","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:36:7","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:36:46","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:36:80","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:36:115","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:36:151","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:36:188","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:36:225","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:36:259","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:36:293","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:36:330","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:36:367","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:36:404","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:36:438","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:36:472","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:36:520","0.1","0.5","0.1","0.1","0.9","0.6 "
"20-04-2019 00:54:36:558","0.1","0.5","0.1","0.1","0.9","0.7 "
"20-04-2019 00:54:36:594","0.1","0.5","0.1","0.1","0.9","0.7 "
"20-04-2019 00:54:36:640","0.1","0.5","0.1","0.1","0.9","0.7 "
"20-04-2019 00:54:36:809","0.1","0.5","0.1","0.1","0.9","0.8 "
"20-04-2019 00:54:36:842","0.1","0.5","0.1","0.1","0.9","0.8 "
"20-04-2019 00:54:36:877","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:36:918","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:36:953","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:36:988","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:22","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:56","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:90","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:124","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:159","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:193","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:229","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:265","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:301","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:337","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:377","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:413","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:449","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:483","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:522","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:561","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:600","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:638","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:674","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:709","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:744","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:778","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:813","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:847","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:880","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:922","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:37:967","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:38:0","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:38:34","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:38:68","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:38:101","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:38:135","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:38:170","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:38:203","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:38:237","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:38:272","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:38:313","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:38:349","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:38:383","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:38:416","0.1","0.5","0.1","0.1","0.9","0.9 "
"20-04-2019 00:54:38:451","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:38:485","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:38:521","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:38:556","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:38:593","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:38:629","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:38:663","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:38:699","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:38:733","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:38:767","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:38:805","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:38:842","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:38:879","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:38:915","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:38:952","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:38:985","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:20","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:58","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:91","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:127","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:162","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:199","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:233","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:271","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:305","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:342","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:379","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:414","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:449","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:482","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:517","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:555","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:589","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:627","0.1","0.5","0.1","0.1","0.7","0.9 "
"20-04-2019 00:54:39:663","0.1","0.5","0.1","0.1","0.7","0.9 "
