"time"," agreement"," concentrating"," disagreement"," interested"," thinking"," unsure"
"19-04-2019 23:39:27:968","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:5","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:42","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:78","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:111","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:147","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:180","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:219","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:256","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:291","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:331","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:364","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:399","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:433","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:468","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:502","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:535","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:575","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:609","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:645","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:682","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:716","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:751","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:785","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:824","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:862","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:896","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:935","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:28:972","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:10","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:48","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:82","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:118","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:152","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:189","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:225","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:262","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:300","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:334","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:373","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:409","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:446","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:479","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:515","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:552","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:585","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:620","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:655","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:692","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:729","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:767","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:805","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:839","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:876","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:913","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:947","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:29:987","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:21","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:56","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:90","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:124","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:161","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:196","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:231","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:270","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:306","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:340","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:377","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:411","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:445","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:479","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:514","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:550","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:583","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:619","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:655","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:688","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:725","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:759","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:796","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:829","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:866","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:900","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:934","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:30:972","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:5","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:41","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:79","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:113","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:151","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:189","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:231","0.8","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:269","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:309","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:342","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:376","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:410","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:444","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:479","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:513","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:548","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:581","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:614","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:649","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:687","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:722","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:758","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:795","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:833","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:869","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:907","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:940","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:31:974","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:10","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:48","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:83","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:118","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:153","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:190","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:225","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:259","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:300","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:335","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:371","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:405","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:441","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:475","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:510","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:544","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:580","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:615","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:649","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:684","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:722","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:756","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:794","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:831","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:869","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:905","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:942","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:32:978","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:14","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:51","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:85","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:122","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:158","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:192","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:228","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:264","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:306","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:341","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:377","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:415","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:449","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:484","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:522","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:556","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:592","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:626","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:662","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:699","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:742","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:776","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:816","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:851","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:928","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:33:965","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:1","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:35","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:73","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:110","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:144","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:178","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:215","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:252","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:290","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:331","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:365","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:399","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:436","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:472","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:508","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:542","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:581","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:617","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:653","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:689","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:724","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:758","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:794","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:832","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:867","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:904","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:940","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:34:975","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:10","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:44","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:80","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:115","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:154","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:191","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:231","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:284","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:323","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:358","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:395","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:433","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:469","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:506","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:542","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:576","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:611","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:647","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:681","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:715","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:751","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:786","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:822","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:858","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:892","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:926","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:964","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:35:997","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:34","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:72","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:105","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:143","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:178","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:214","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:256","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:293","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:328","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:365","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:401","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:437","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:472","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:509","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:545","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:580","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:615","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:648","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:682","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:716","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:754","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:789","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:826","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:859","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:897","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:935","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:36:973","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:10","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:45","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:78","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:114","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:148","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:185","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:222","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:259","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:293","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:330","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:365","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:399","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:433","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:467","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:503","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:541","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:577","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:613","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:648","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:685","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:722","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:755","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:798","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:833","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:871","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:905","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:942","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:37:981","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:15","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:52","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:86","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:122","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:155","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:193","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:227","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:264","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:299","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:332","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:366","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:401","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:436","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:471","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:506","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:539","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:573","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:606","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:640","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:678","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:715","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:750","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:783","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:817","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:853","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:889","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:926","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:961","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:38:997","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:31","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:64","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:102","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:138","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:172","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:205","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:242","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:278","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:330","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:364","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:398","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:434","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:472","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:508","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:543","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:580","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:614","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:653","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:691","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:727","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:762","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:801","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:835","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:870","0.6","0.9","0.2","0.8","0.9","0.2 "
"19-04-2019 23:39:39:906","0.6","0.9","0.2","0.8","0.9","0.2 "
